cores,m,k,n,time,GFLOPS
48,12000,12000,12000,1.670167,2069.254264
48,12000,12000,12000,1.655281,2087.862401
49,12000,12000,12000,1.599255,2161.006751
49,12000,12000,12000,1.630829,2119.167342
49,12000,12000,12000,1.625499,2126.116187
49,12000,12000,12000,1.597196,2163.792037
49,12000,12000,12000,1.630868,2119.116606
49,12000,12000,12000,1.651642,2092.463205
49,12000,12000,12000,1.577142,2191.305455
49,12000,12000,12000,1.604187,2154.362433
49,12000,12000,12000,1.591326,2171.773510
49,12000,12000,12000,1.610738,2145.599802
50,12000,12000,12000,1.576675,2191.954500
50,12000,12000,12000,1.569976,2201.308227
50,12000,12000,12000,1.559247,2216.455015
50,12000,12000,12000,1.585987,2179.084548
50,12000,12000,12000,1.587515,2176.986662
50,12000,12000,12000,1.608517,2148.562375
50,12000,12000,12000,1.614470,2140.640130
50,12000,12000,12000,1.611683,2144.341726
50,12000,12000,12000,1.603163,2155.737951
50,12000,12000,12000,1.609887,2146.734313
51,12000,12000,12000,1.524076,2267.602797
51,12000,12000,12000,1.576898,2191.644212
51,12000,12000,12000,1.579706,2187.749353
51,12000,12000,12000,1.539121,2245.437530
51,12000,12000,12000,1.578115,2189.954168
51,12000,12000,12000,1.572094,2198.341276
51,12000,12000,12000,1.550651,2228.741578
51,12000,12000,12000,1.606205,2151.655270
51,12000,12000,12000,1.587996,2176.327748
51,12000,12000,12000,1.568828,2202.917690
52,12000,12000,12000,1.541042,2242.637708
52,12000,12000,12000,1.555077,2222.397949
52,12000,12000,12000,1.540453,2243.496588
52,12000,12000,12000,1.543284,2239.380381
52,12000,12000,12000,1.515597,2280.290151
52,12000,12000,12000,1.506102,2294.665877
52,12000,12000,12000,1.486769,2324.504362
52,12000,12000,12000,1.552729,2225.759339
52,12000,12000,12000,1.537042,2248.475311
52,12000,12000,12000,1.560409,2214.803799
53,12000,12000,12000,1.543561,2238.979066
53,12000,12000,12000,1.540080,2244.039237
53,12000,12000,12000,1.537182,2248.270218
53,12000,12000,12000,1.517078,2278.062796
53,12000,12000,12000,1.521183,2271.915587
53,12000,12000,12000,1.592854,2169.689887
53,12000,12000,12000,1.552402,2226.228046
53,12000,12000,12000,1.598617,2161.868863
53,12000,12000,12000,1.532490,2255.153189
53,12000,12000,12000,1.541244,2242.344595
54,12000,12000,12000,1.480236,2334.762843
54,12000,12000,12000,1.435088,2408.214475
54,12000,12000,12000,1.486900,2324.299368
