cores,m,k,n,time,GFLOPS
63,2000,1000,200,0.019183,41.702924
63,2000,1000,200,0.019628,40.758161
63,2000,1000,200,0.016454,48.619321
63,2000,1000,200,0.016312,49.044530
63,2000,1000,200,0.016504,48.472487
63,2000,1000,200,0.018607,42.994722
63,2000,1000,200,0.015574,51.367163
63,2000,1000,200,0.016271,49.167653
63,2000,1000,200,0.019581,40.856009
63,2000,1000,200,0.015971,50.089886
64,2000,1000,200,0.016063,49.802468
64,2000,1000,200,0.018370,43.548646
64,2000,1000,200,0.018908,42.310986
64,2000,1000,200,0.015563,51.405421
64,2000,1000,200,0.015806,50.612769
64,2000,1000,200,0.021706,36.856829
64,2000,1000,200,0.016687,47.941595
64,2000,1000,200,0.016275,49.153790
64,2000,1000,200,0.015829,50.540113
64,2000,1000,200,0.015703,50.945472
