cores,m,k,n,time,GFLOPS
62,12000,12000,12000,2.551559,1354.466148
62,12000,12000,12000,2.279979,1515.803414
62,12000,12000,12000,2.539399,1360.952098
62,12000,12000,12000,2.164794,1596.456572
63,12000,12000,12000,2.112771,1635.766528
63,12000,12000,12000,2.167546,1594.429843
63,12000,12000,12000,2.214364,1560.719263
63,12000,12000,12000,2.222151,1555.249683
63,12000,12000,12000,2.218975,1557.476057
63,12000,12000,12000,2.361353,1463.567623
63,12000,12000,12000,2.155855,1603.076154
63,12000,12000,12000,2.303697,1500.197561
63,12000,12000,12000,2.155739,1603.162594
63,12000,12000,12000,2.134368,1619.214868
64,12000,12000,12000,2.453306,1408.711145
64,12000,12000,12000,2.328366,1484.302853
64,12000,12000,12000,2.340615,1476.535116
64,12000,12000,12000,2.318994,1490.301629
64,12000,12000,12000,2.539456,1360.921553
64,12000,12000,12000,2.545376,1357.756300
64,12000,12000,12000,2.561495,1349.211882
64,12000,12000,12000,2.438630,1417.188874
64,12000,12000,12000,2.286801,1511.281673
64,12000,12000,12000,2.434918,1419.349856
