cores,m,k,n,time,GFLOPS
33,12000,12000,12000,3.820819,904.518053
33,12000,12000,12000,3.834993,901.175033
33,12000,12000,12000,3.846915,898.382153
34,12000,12000,12000,3.817231,905.368226
34,12000,12000,12000,3.803013,908.753029
34,12000,12000,12000,3.820481,904.598239
34,12000,12000,12000,3.794437,910.807177
34,12000,12000,12000,3.879601,890.813161
34,12000,12000,12000,3.744866,922.863380
34,12000,12000,12000,3.792367,911.304303
34,12000,12000,12000,3.808624,907.414257
34,12000,12000,12000,3.814302,906.063630
34,12000,12000,12000,3.815511,905.776435
35,12000,12000,12000,3.953416,874.180780
35,12000,12000,12000,3.913440,883.110538
35,12000,12000,12000,4.004015,863.133620
35,12000,12000,12000,3.870538,892.899084
35,12000,12000,12000,3.855471,896.388645
35,12000,12000,12000,3.968445,870.870052
35,12000,12000,12000,3.927609,879.924720
35,12000,12000,12000,3.909492,884.002330
35,12000,12000,12000,3.869712,893.089749
35,12000,12000,12000,3.793941,910.926227
36,12000,12000,12000,3.928663,879.688678
36,12000,12000,12000,3.962197,872.243319
36,12000,12000,12000,4.103344,842.239937
36,12000,12000,12000,3.999117,864.190801
36,12000,12000,12000,4.117849,839.273035
36,12000,12000,12000,4.160238,830.721705
36,12000,12000,12000,3.954094,874.030886
36,12000,12000,12000,4.069116,849.324494
36,12000,12000,12000,3.963147,872.034296
36,12000,12000,12000,4.029168,857.745373
37,12000,12000,12000,3.967987,870.970489
37,12000,12000,12000,3.949951,874.947541
37,12000,12000,12000,4.083821,846.266247
37,12000,12000,12000,3.868091,893.463933
37,12000,12000,12000,3.271719,1056.325521
37,12000,12000,12000,3.890744,888.262003
37,12000,12000,12000,3.917504,882.194303
37,12000,12000,12000,3.977734,868.836336
37,12000,12000,12000,4.020883,859.512593
37,12000,12000,12000,3.900118,886.127099
38,12000,12000,12000,3.916809,882.350937
38,12000,12000,12000,3.918224,882.032197
38,12000,12000,12000,4.126792,837.454354
38,12000,12000,12000,3.905310,884.948978
38,12000,12000,12000,3.931721,879.004381
38,12000,12000,12000,3.969505,870.637613
38,12000,12000,12000,3.910173,883.848361
38,12000,12000,12000,3.924344,880.656742
38,12000,12000,12000,3.947872,875.408292
38,12000,12000,12000,3.879488,890.839229
39,12000,12000,12000,3.885914,889.366000
39,12000,12000,12000,3.916818,882.348817
39,12000,12000,12000,4.023286,858.999254
39,12000,12000,12000,4.012916,861.219159
39,12000,12000,12000,4.111993,840.468311
39,12000,12000,12000,3.855111,896.472163
39,12000,12000,12000,3.842421,899.433053
39,12000,12000,12000,3.852978,896.968436
39,12000,12000,12000,3.894474,887.411205
39,12000,12000,12000,4.124950,837.828393
40,12000,12000,12000,3.912231,883.383442
40,12000,12000,12000,3.959672,872.799598
40,12000,12000,12000,3.901615,885.787112
40,12000,12000,12000,3.994258,865.242024
40,12000,12000,12000,3.849655,897.742702
40,12000,12000,12000,3.945933,875.838433
40,12000,12000,12000,3.865216,894.128624
40,12000,12000,12000,3.881707,890.329847
40,12000,12000,12000,3.933245,878.663887
40,12000,12000,12000,3.876415,891.545419
41,12000,12000,12000,3.852820,897.005260
41,12000,12000,12000,3.840226,899.946971
41,12000,12000,12000,3.931197,879.121571
41,12000,12000,12000,3.885168,889.536762
41,12000,12000,12000,3.878450,891.077646
41,12000,12000,12000,3.898920,886.399225
41,12000,12000,12000,3.943321,876.418546
41,12000,12000,12000,3.899011,886.378581
41,12000,12000,12000,3.872706,892.399175
41,12000,12000,12000,3.837957,900.479003
42,12000,12000,12000,3.889378,888.573962
42,12000,12000,12000,3.925157,880.474324
42,12000,12000,12000,3.929860,879.420665
42,12000,12000,12000,3.918782,881.906748
42,12000,12000,12000,3.944477,876.161824
42,12000,12000,12000,3.928750,879.669205
42,12000,12000,12000,3.958167,873.131531
42,12000,12000,12000,3.920532,881.513078
42,12000,12000,12000,3.919167,881.820151
42,12000,12000,12000,3.869843,893.059593
43,12000,12000,12000,3.912308,883.366023
43,12000,12000,12000,3.807989,907.565628
43,12000,12000,12000,3.854183,896.688019
43,12000,12000,12000,3.859763,895.391722
43,12000,12000,12000,3.867975,893.490689
43,12000,12000,12000,3.829699,902.420908
43,12000,12000,12000,3.821743,904.299441
43,12000,12000,12000,3.886692,889.188004
43,12000,12000,12000,3.849487,897.782053
43,12000,12000,12000,3.873025,892.325768
44,12000,12000,12000,3.839385,900.144113
44,12000,12000,12000,3.840865,899.797322
44,12000,12000,12000,4.010171,861.808649
44,12000,12000,12000,3.873098,892.308863
44,12000,12000,12000,3.871324,892.717920
44,12000,12000,12000,3.896959,886.845249
44,12000,12000,12000,3.849080,897.876785
44,12000,12000,12000,3.852842,897.000299
44,12000,12000,12000,3.878396,891.089962
44,12000,12000,12000,3.838393,900.376806
45,12000,12000,12000,3.962940,872.079845
