cores,m,k,n,time,GFLOPS
45,12000,12000,12000,2.767404,1248.823882
45,12000,12000,12000,2.416282,1430.296362
45,12000,12000,12000,2.791048,1238.244662
45,12000,12000,12000,2.772273,1246.630343
45,12000,12000,12000,2.407747,1435.366795
45,12000,12000,12000,2.781250,1242.606675
45,12000,12000,12000,2.390661,1445.625113
45,12000,12000,12000,2.773937,1245.882467
46,12000,12000,12000,1.241798,2783.060703
46,12000,12000,12000,1.236497,2794.991801
46,12000,12000,12000,1.242768,2780.888736
46,12000,12000,12000,1.235146,2798.049112
46,12000,12000,12000,1.236577,2794.810747
46,12000,12000,12000,1.243165,2780.000440
46,12000,12000,12000,1.234437,2799.657149
46,12000,12000,12000,1.237065,2793.709728
46,12000,12000,12000,1.239348,2788.563133
46,12000,12000,12000,1.235253,2797.808165
47,12000,12000,12000,1.232704,2803.591751
47,12000,12000,12000,1.232442,2804.189653
47,12000,12000,12000,1.235155,2798.030364
47,12000,12000,12000,1.241121,2784.579914
47,12000,12000,12000,1.240782,2785.339755
47,12000,12000,12000,1.231904,2805.414217
47,12000,12000,12000,1.241741,2783.188466
47,12000,12000,12000,1.228485,2813.220718
47,12000,12000,12000,1.239745,2787.668972
47,12000,12000,12000,1.231466,2806.411207
48,12000,12000,12000,1.800309,1919.670432
48,12000,12000,12000,1.795528,1924.782091
48,12000,12000,12000,1.792124,1928.437509
48,12000,12000,12000,1.791039,1929.606196
48,12000,12000,12000,1.762779,1960.541264
48,12000,12000,12000,1.793556,1926.898595
48,12000,12000,12000,1.793186,1927.295433
48,12000,12000,12000,1.796011,1924.264269
48,12000,12000,12000,1.796254,1924.003989
48,12000,12000,12000,1.779598,1942.011748
49,12000,12000,12000,1.923953,1796.301302
49,12000,12000,12000,1.913352,1806.254362
49,12000,12000,12000,1.905834,1813.379622
49,12000,12000,12000,1.911302,1808.191233
49,12000,12000,12000,1.910422,1809.024789
49,12000,12000,12000,1.927071,1793.394853
49,12000,12000,12000,1.913502,1806.112215
49,12000,12000,12000,1.814281,1904.887348
49,12000,12000,12000,1.911205,1808.283566
49,12000,12000,12000,1.896959,1821.863326
50,12000,12000,12000,2.299522,1502.921067
50,12000,12000,12000,2.298951,1503.294559
50,12000,12000,12000,2.077221,1663.761149
50,12000,12000,12000,2.303546,1500.295633
50,12000,12000,12000,2.075457,1665.175482
50,12000,12000,12000,2.309918,1496.156758
50,12000,12000,12000,2.073624,1666.647150
50,12000,12000,12000,2.301194,1501.828881
50,12000,12000,12000,2.084354,1658.067557
50,12000,12000,12000,2.310965,1495.479378
51,12000,12000,12000,1.657072,2085.606403
51,12000,12000,12000,1.653774,2089.766177
51,12000,12000,12000,1.654421,2088.947840
51,12000,12000,12000,1.650709,2093.645899
51,12000,12000,12000,1.655732,2087.294338
51,12000,12000,12000,1.660653,2081.108694
51,12000,12000,12000,1.652765,2091.041542
51,12000,12000,12000,1.653228,2090.456231
51,12000,12000,12000,1.639076,2108.505267
51,12000,12000,12000,1.660081,2081.826009
52,12000,12000,12000,2.268040,1523.782472
52,12000,12000,12000,2.630846,1313.645892
52,12000,12000,12000,2.233663,1547.234174
52,12000,12000,12000,2.642644,1307.781203
52,12000,12000,12000,2.650630,1303.841111
52,12000,12000,12000,2.607903,1325.202910
52,12000,12000,12000,2.252861,1534.049289
52,12000,12000,12000,2.656101,1301.155151
52,12000,12000,12000,2.631889,1313.125124
52,12000,12000,12000,2.660945,1298.786799
53,12000,12000,12000,2.251112,1535.241238
53,12000,12000,12000,2.643669,1307.274219
53,12000,12000,12000,2.265457,1525.520179
53,12000,12000,12000,2.628839,1314.648931
53,12000,12000,12000,2.241383,1541.905384
53,12000,12000,12000,2.645304,1306.466155
53,12000,12000,12000,2.611740,1323.255781
53,12000,12000,12000,2.645707,1306.267218
53,12000,12000,12000,2.603815,1327.283323
53,12000,12000,12000,2.256630,1531.487087
54,12000,12000,12000,1.919308,1800.648821
54,12000,12000,12000,1.909849,1809.567331
54,12000,12000,12000,1.917884,1801.985682
54,12000,12000,12000,1.924799,1795.512230
54,12000,12000,12000,1.914157,1805.494310
54,12000,12000,12000,1.913139,1806.455594
54,12000,12000,12000,1.920501,1799.530532
54,12000,12000,12000,1.916542,1803.247471
54,12000,12000,12000,1.913314,1806.289997
54,12000,12000,12000,1.913437,1806.174384
55,12000,12000,12000,1.827887,1890.707279
55,12000,12000,12000,1.754919,1969.322161
55,12000,12000,12000,1.806428,1913.168145
55,12000,12000,12000,1.812843,1906.397589
55,12000,12000,12000,1.803452,1916.324393
55,12000,12000,12000,1.855712,1862.358096
55,12000,12000,12000,1.843528,1874.666214
55,12000,12000,12000,1.898720,1820.173584
55,12000,12000,12000,1.972063,1752.479602
55,12000,12000,12000,1.809181,1910.257023
56,12000,12000,12000,2.189082,1578.743633
56,12000,12000,12000,1.920999,1799.063720
56,12000,12000,12000,2.182909,1583.208120
56,12000,12000,12000,1.924098,1796.166575
56,12000,12000,12000,2.207265,1565.738770
56,12000,12000,12000,2.177465,1587.166951
56,12000,12000,12000,1.934130,1786.849519
56,12000,12000,12000,2.172699,1590.648048
56,12000,12000,12000,1.938307,1782.999443
56,12000,12000,12000,2.176213,1588.079747
57,12000,12000,12000,1.681878,2054.845495
57,12000,12000,12000,1.684886,2051.176770
57,12000,12000,12000,1.684668,2051.442582
57,12000,12000,12000,1.686543,2049.162369
57,12000,12000,12000,1.686124,2049.671010
57,12000,12000,12000,1.685690,2050.198981
57,12000,12000,12000,1.682110,2054.563018
57,12000,12000,12000,1.694380,2039.684440
57,12000,12000,12000,1.681819,2054.918000
57,12000,12000,12000,1.681364,2055.474119
58,12000,12000,12000,1.244350,2777.354616
58,12000,12000,12000,1.234544,2799.413362
58,12000,12000,12000,1.248430,2768.276696
58,12000,12000,12000,1.201492,2876.422907
58,12000,12000,12000,1.257951,2747.325402
58,12000,12000,12000,1.239839,2787.459585
58,12000,12000,12000,1.240059,2786.963207
58,12000,12000,12000,1.241410,2783.931090
58,12000,12000,12000,1.241847,2782.950855
58,12000,12000,12000,1.243806,2778.569264
59,12000,12000,12000,1.258845,2745.373251
59,12000,12000,12000,1.238385,2790.730521
59,12000,12000,12000,1.256184,2751.189901
59,12000,12000,12000,1.285591,2688.257730
59,12000,12000,12000,1.247199,2771.009580
59,12000,12000,12000,1.200461,2878.893224
59,12000,12000,12000,1.243002,2780.366630
59,12000,12000,12000,1.238841,2789.704718
59,12000,12000,12000,1.249979,2764.845456
59,12000,12000,12000,1.256640,2750.189970
60,12000,12000,12000,1.975659,1749.290045
60,12000,12000,12000,1.981638,1744.011690
60,12000,12000,12000,1.967140,1756.864921
60,12000,12000,12000,1.983381,1742.479028
60,12000,12000,12000,1.964125,1759.562317
60,12000,12000,12000,1.821091,1897.763876
60,12000,12000,12000,1.984618,1741.393281
60,12000,12000,12000,1.995103,1732.241229
60,12000,12000,12000,1.985342,1740.758378
60,12000,12000,12000,2.036376,1697.132896
61,12000,12000,12000,1.981648,1744.002677
61,12000,12000,12000,1.983000,1742.813629
61,12000,12000,12000,1.964017,1759.658862
61,12000,12000,12000,1.980644,1744.887144
61,12000,12000,12000,1.969479,1754.778464
61,12000,12000,12000,1.974330,1750.467502
61,12000,12000,12000,1.986477,1739.763309
61,12000,12000,12000,1.975572,1749.366804
61,12000,12000,12000,1.976362,1748.667084
61,12000,12000,12000,1.819903,1899.002320
62,12000,12000,12000,1.193415,2895.891953
62,12000,12000,12000,1.185087,2916.241329
62,12000,12000,12000,1.199138,2882.069386
62,12000,12000,12000,1.200069,2879.833918
62,12000,12000,12000,1.208270,2860.288607
62,12000,12000,12000,1.204784,2868.563008
62,12000,12000,12000,1.188090,2908.871253
62,12000,12000,12000,1.194656,2892.881817
62,12000,12000,12000,1.218077,2837.258987
62,12000,12000,12000,1.192605,2897.857946
63,12000,12000,12000,3.430748,1007.360365
63,12000,12000,12000,2.617616,1320.285196
63,12000,12000,12000,3.448024,1002.313118
63,12000,12000,12000,3.417472,1011.273826
63,12000,12000,12000,2.700199,1279.905522
63,12000,12000,12000,3.435428,1005.988132
63,12000,12000,12000,3.264246,1058.743688
63,12000,12000,12000,3.411999,1012.895927
63,12000,12000,12000,3.442026,1004.059706
63,12000,12000,12000,2.576900,1341.146227
64,12000,12000,12000,2.276267,1518.275179
64,12000,12000,12000,2.222056,1555.316408
64,12000,12000,12000,2.221608,1555.629711
64,12000,12000,12000,1.970337,1754.014500
64,12000,12000,12000,2.245475,1539.095478
64,12000,12000,12000,2.023088,1708.280026
64,12000,12000,12000,2.244608,1539.689487
64,12000,12000,12000,2.249366,1536.432771
